Time,Latitude,Longitude,AccelX(m/s^2),AccelY(m/s^2),AccelZ(m/s^2),Abs_Altitude(m),mode,,
4386188,0,0,6.09,0.4,7.66,-8.32,0,,
4386316,0,0,5.9,0.38,7.79,-8.41,0,,
4386464,0,0,5.97,0.47,7.83,-8.66,0,,
4386615,0,0,5.69,0.47,7.7,-8.57,0,,
4386766,0,0,6.36,0.42,7.6,-8.24,0,,
4386949,0,0,5.84,0.42,7.89,-8.41,0,,
4387077,0,0,6.39,0.3,7.43,-8.16,0,,
4387205,0,0,6.51,0.42,7.66,-8.49,0,,
4387333,0,0,6.07,0.38,7.49,-8.16,0,,
4387482,0,0,6.22,0.36,7.54,-8.24,0,,
4387633,0,0,6.38,0.38,7.41,-8.49,0,,
4387784,0,0,6.22,0.38,7.51,-8.57,0,,
4387967,0,0,6.03,0.4,7.62,-8.32,0,,
4388095,0,0,6.41,0.34,7.49,-8.32,0,,
4388223,0,0,6.24,0.36,7.56,-8.32,0,,
4388351,0,0,6.22,0.4,7.54,-8.16,0,,
4388500,0,0,6.28,0.4,7.54,-7.91,0,,
4388651,0,0,6.24,0.36,7.52,-8.24,0,,
4388802,0,0,6.3,0.36,7.52,-8.57,0,,
4388985,0,0,6.22,0.4,7.47,-7.99,0,,
4389115,0,0,6.45,0.36,7.43,-7.99,0,,
4389243,0,0,6.16,0.36,7.54,-8.16,0,,
4389371,0,0,6.38,0.38,7.35,-7.82,0,,
4389518,0,0,6.28,0.4,7.47,-8.57,0,,
4389669,0,0,6.26,0.36,7.45,-8.57,0,,
4389797,0,0,6.45,0.34,7.28,-8.57,0,,
4389932,0,0,6.28,0.38,7.41,-8.74,0,,
4390115,0,0,6.34,0.36,7.37,-8.66,0,,
4390243,0,0,6.47,0.3,7.39,-8.74,0,,
4390385,0,0,6.43,0.4,7.43,-8.32,0,,
4390536,0,0,6.28,0.44,7.49,-8.74,0,,
4390687,0,0,6.38,0.38,7.41,-8.41,0,,
4390815,0,0,6.36,0.3,7.49,-8.57,0,,
4390949,0,0,6.45,0.36,7.43,-8.66,0,,
4391132,0,0,6.39,0.34,7.45,-8.57,0,,
4391260,0,0,6.28,0.38,7.47,-8.24,0,,
4391402,0,0,6.24,0.38,7.51,-8.41,0,,
4391553,0,0,6.36,0.32,7.45,-8.49,0,,
4391704,0,0,6.49,0.34,7.41,-8.32,0,,
4391832,0,0,6.34,0.38,7.47,-8.57,0,,
4391967,0,0,6.36,0.36,7.47,-8.41,0,,
4392150,0,0,6.41,0.36,7.45,-8.24,0,,
4392278,0,0,6.24,0.36,7.49,-8.41,0,,
4392420,0,0,6.3,0.36,7.45,-7.91,0,,
4392571,0,0,6.51,0.3,7.37,-8.32,0,,
4392722,0,0,6.55,0.36,7.39,-8.66,0,,
4392850,0,0,7.07,0.47,7.72,-8.57,0,,
4392985,0,0,6.49,0.26,7.01,-8.41,0,,
4393168,0,0,6.3,0.42,7.68,-8.49,0,,
4393298,0,0,5.55,0.51,8.58,-8.07,0,,
4393438,0,0,6.3,0.24,7.2,-7.99,0,,
4393589,0,0,6.24,0.44,7.72,-8.32,0,,
4393740,0,0,6.36,0.42,7.54,-8.41,0,,
4393868,0,0,6.26,0.36,7.52,-8.16,0,,
4394002,0,0,6.16,0.4,7.51,-8.24,0,,
4394185,0,0,6.26,0.36,7.51,-8.9,0,,
4394313,0,0,6.34,0.36,7.58,-8.07,0,,
4394455,0,0,6.09,0.34,7.56,-8.41,0,,
4394606,0,0,6.34,0.44,7.51,-8.32,0,,
4394757,0,0,6.05,0.32,7.52,-8.32,0,,
4394885,0,0,6.32,0.36,7.66,-8.24,0,,
4395020,0,0,6.11,0.26,7.35,-8.66,0,,
4395203,0,0,6.05,0.32,7.62,-8.32,0,,
4395331,0,0,6.28,0.42,7.54,-8.41,0,,
4395473,0,0,6.3,0.44,7.58,-8.07,0,,
4395624,0,0,6.18,0.34,7.43,-8.07,0,,
4395775,0,0,6.16,0.3,7.37,-8.32,0,,
4395903,0,0,6.15,0.4,7.74,-8.32,0,,
4396038,0,0,5.74,0.45,7.81,-8.32,0,,
4396223,0,0,6.15,0.32,7.18,-8.07,0,,
4396351,0,0,6.36,0.32,7.43,-8.49,0,,
4396491,0,0,6.16,0.38,7.51,-8.49,0,,
4396642,0,0,5,0.4,6.09,-8.07,0,,
4396793,0,0,6.38,0.47,7.85,-7.91,0,,
4396921,0,0,6.36,0.34,7.35,-8.57,0,,
4397056,0,0,5.9,0.36,7.05,-8.24,0,,
4397239,0,0,6.45,0.32,7.6,-8.24,0,,
4397367,0,0,6.64,0.45,7.74,-8.49,0,,
4397509,0,0,6.18,0.47,7.68,-8.82,0,,
4397660,0,0,6.57,0.38,7.18,-7.99,0,,
4397788,0,0,6.36,0.4,7.47,-8.07,0,,
4397923,0,0,6.61,0.38,7.22,-8.9,0,,
4398074,0,0,5.99,0.49,7.62,-8.57,0,,
4398257,0,0,6.47,0.44,7.45,-8.32,0,,
4398385,0,0,6.47,0.42,7.43,-8.49,0,,
4398527,0,0,6.97,0.38,7.28,-8.24,0,,
4398678,0,0,6.43,0.34,7.3,-8.16,0,,
4398805,0,0,6.62,0.3,7.31,-7.74,0,,
4398940,0,0,6.28,0.34,7.31,-8.32,0,,
4399091,0,0,6.39,0.4,7.47,-8.16,0,,
4399274,0,0,6.15,0.4,7.45,-8.41,0,,
4399402,0,0,6.47,0.42,7.31,-8.49,0,,
4399544,0,0,6.36,0.4,7.33,-8.74,0,,
4399695,0,0,5.61,0.36,7.3,-8.41,0,,
4399822,0,0,6.47,0.42,7.72,-8.66,0,,
4399958,0,0,6.09,0.3,7.28,-8.49,0,,
4400109,0,0,6.24,0.38,7.72,-8.82,0,,
4400292,0,0,6.39,0.47,7.79,-8.32,0,,
4400420,0,0,6.22,0.36,7.54,-8.32,0,,
4400562,0,0,6.41,0.3,7.43,-8.82,0,,
4400713,0,0,6.16,0.36,7.43,-8.74,0,,
4400841,0,0,6.45,0.45,7.91,-8.57,0,,
4400976,0,0,6.2,0.36,7.7,-8.16,0,,
4401127,0,0,6.57,0.36,7.58,-8.24,0,,
4401310,0,0,6.2,0.36,7.72,-8.66,0,,
4401438,0,0,6.07,0.34,7.35,-8.66,0,,
4401580,0,0,6.34,0.3,7.31,-8.66,0,,
4401731,0,0,6.55,0.34,7.49,-8.41,0,,
4401860,0,0,6.15,0.38,7.52,-8.24,0,,
4401994,0,0,5.93,0.34,7.62,-8.24,0,,
4402145,0,0,6.09,0.38,7.62,-8.49,0,,
4402328,0,0,6.05,0.36,7.62,-8.41,0,,
4402456,0,0,5.95,0.34,7.68,-8.16,0,,
4402598,0,0,5.84,0.38,7.91,-8.57,0,,
4402749,0,0,6.3,0.32,7.72,-8.49,0,,
4402877,0,0,5.92,0.36,7.72,-8.24,0,,
4403012,0,0,6.13,0.32,7.64,-8.49,0,,
4403163,0,0,5.61,0.32,7.28,-8.66,0,,
4403348,0,0,6.11,0.36,7.58,-7.99,0,,
4403476,0,0,6.2,0.38,7.85,-8.32,0,,
4403616,0,0,6.18,0.4,7.74,-8.49,0,,
4403767,0,0,5.99,0.34,7.68,-8.24,0,,
4403895,0,0,6.16,0.4,7.62,-8.07,0,,
4404030,0,0,6.16,0.36,7.68,-8.66,0,,
4404181,0,0,5.93,0.32,7.74,-8.07,0,,
4404364,0,0,6.05,0.36,7.75,-8.49,0,,
4404492,0,0,6.05,0.3,7.58,-8.49,0,,
4404634,0,0,6.11,0.38,7.75,-8.74,0,,
4404785,0,0,5.99,0.34,7.7,-8.32,0,,
4404913,0,0,6.13,0.38,7.6,-8.41,0,,
4405049,0,0,5.92,0.36,7.62,-8.32,0,,
4405200,0,0,6.13,0.38,7.75,-8.57,0,,
4405383,0,0,5.95,0.3,7.62,-7.82,0,,
4405511,0,0,6.11,0.44,7.72,-7.91,0,,
4405653,0,0,5.93,0.34,7.51,-8.24,0,,
4405804,0,0,6.22,0.36,7.72,-8.16,0,,
4405932,0,0,6.18,0.44,7.51,-8.07,0,,
4406067,0,0,5.59,0.44,7.87,-8.74,0,,
4406218,0,0,6.16,0.38,7.6,-8.32,0,,
4406401,0,0,6.16,0.34,7.58,-8.49,0,,
4406529,0,0,6.11,0.36,7.49,-8.24,0,,
4406671,0,0,6.09,0.38,7.51,-8.24,0,,
4406799,0,0,6.09,0.36,7.77,-8.07,0,,
4406935,0,0,6.11,0.36,7.41,-8.32,0,,
4407086,0,0,6.28,0.38,7.51,-8.41,0,,
4407237,0,0,6.07,0.28,7.45,-8.41,0,,
4407420,0,0,6.03,0.34,7.68,-9.07,0,,
4407548,0,0,6.43,0.32,7.39,-8.32,0,,
4407690,0,0,6.07,0.36,7.35,-8.49,0,,
4407817,0,0,6.34,0.3,7.54,-8.16,0,,
4407953,0,0,6.36,0.38,7.6,-8.66,0,,
4408104,0,0,6.16,0.38,7.51,-8.41,0,,
4408255,0,0,6.22,0.34,7.75,-8.66,0,,
4408438,0,0,6.18,0.32,7.66,-8.24,0,,
4408566,0,0,6.05,0.42,7.64,-8.24,0,,
4408708,0,0,5.82,0.42,7.52,-8.49,0,,
4408836,0,0,5.92,0.42,7.83,-8.41,0,,
4408971,0,0,6.01,0.28,7.79,-8.66,0,,
4409122,0,0,6.05,0.28,7.72,-8.41,0,,
4409273,0,0,6.16,0.34,7.62,-8.49,0,,
4409456,0,0,6.05,0.42,7.62,-8.41,0,,
4409584,0,0,6.11,0.4,7.7,-8.41,0,,
4409726,0,0,6.15,0.36,7.62,-8.41,0,,
4409854,0,0,6.26,0.3,7.52,-8.16,0,,
4409989,0,0,6.18,0.36,7.62,-8.16,0,,
4410140,0,0,6.11,0.4,7.66,-8.32,0,,
4410291,0,0,6.09,0.32,7.56,-8.66,0,,
4410474,0,0,6.07,0.3,7.6,-8.66,0,,
4410601,0,0,6.2,0.36,7.68,-8.07,0,,
4410744,0,0,6.01,0.4,7.87,-8.82,0,,
4410872,0,0,5.88,0.36,7.41,-8.24,0,,
4411007,0,0,6.2,0.42,7.81,-8.49,0,,
4411158,0,0,6.01,0.3,7.6,-8.16,0,,
4411309,0,0,6.22,0.44,7.79,-8.74,0,,
4411492,0,0,6.22,0.4,7.66,-8.82,0,,
4411620,0,0,6.15,0.34,7.54,-8.49,0,,
4411762,0,0,6.11,0.47,7.52,-8.66,0,,
4411892,0,0,6.07,0.36,7.62,-7.99,0,,
4412025,0,0,5.92,0.34,7.7,-8.24,0,,
4412176,0,0,6.39,0.3,7.58,-8.24,0,,
4412327,0,0,6.13,0.34,7.68,-8.24,0,,
4412510,0,0,6.64,0.36,7.45,-8.57,0,,
4412638,0,0,6.03,0.34,7.66,-8.57,0,,
4412780,0,0,6.15,0.38,7.62,-8.24,0,,
4412907,0,0,6.09,0.36,7.66,-8.57,0,,
4413042,0,0,6.3,0.36,7.56,-8.57,0,,
4413193,0,0,6.03,0.38,7.66,-8.66,0,,
4413344,0,0,6.16,0.38,7.6,-8.74,0,,
4413527,0,0,5.49,0.42,7.95,-8.99,0,,
4413655,0,0,6.24,0.34,7.58,-8.49,0,,
4413797,0,0,5.99,0.38,7.33,-8.82,0,,
4413925,0,0,6.03,0.32,7.6,-8.24,0,,
4414060,0,0,6.03,0.32,7.51,-8.57,0,,
4414211,0,0,6.01,0.34,7.75,-8.41,0,,
4414362,0,0,5.97,0.34,7.64,-8.57,0,,
4414545,0,0,6.26,0.36,7.6,-8.99,0,,
4414673,0,0,6.09,0.4,7.64,-8.82,0,,
4414803,0,0,6.2,0.4,7.66,-8.57,0,,
4414939,0,0,5.84,0.3,7.87,-8.82,0,,
4415078,0,0,5.78,0.34,7.93,-8.82,0,,
4415229,0,0,5.97,0.42,7.81,-8.32,0,,
4415380,0,0,6.09,0.4,7.68,-8.82,0,,
4415563,0,0,6.09,0.34,7.62,-8.82,0,,
4415691,0,0,6.32,0.4,7.79,-8.49,0,,
4415819,0,0,6.16,0.36,7.62,-8.9,0,,
4415947,0,0,5.8,0.38,7.93,-8.9,0,,
4416096,0,0,6.03,0.34,7.72,-8.32,0,,
4416247,0,0,6.45,0.34,7.51,-8.16,0,,
4416398,0,0,6.03,0.36,7.68,-8.9,0,,
4416580,0,0,5.93,0.34,7.75,-8.9,0,,
4416708,0,0,6.07,0.42,7.49,-8.66,0,,
4416836,0,0,6.39,0.42,7.54,-8.41,0,,
4416964,0,0,6.34,0.3,7.79,-8.41,0,,
4417113,0,0,6.32,0.28,7.39,-8.16,0,,
4417264,0,0,6.34,0.36,7.52,-8.49,0,,
4417415,0,0,5.99,0.34,7.64,-8.57,0,,
4417598,0,0,5.95,0.36,7.72,-8.99,0,,
4417728,0,0,6.07,0.36,7.74,-8.82,0,,
4417856,0,0,6.24,0.38,7.58,-8.9,0,,
4417984,0,0,6.34,0.38,7.47,-8.66,0,,
4418131,0,0,6.2,0.34,7.58,-8.57,0,,
4418282,0,0,6.07,0.32,7.58,-8.49,0,,
4418433,0,0,6.36,0.36,7.54,-8.74,0,,
4418616,0,0,6.2,0.34,7.6,-8.32,0,,
4418744,0,0,6.09,0.42,7.62,-9.07,0,,
4418872,0,0,6.09,0.36,7.64,-8.9,0,,
4419000,0,0,6.09,0.38,7.64,-8.66,0,,
4419149,0,0,6.22,0.36,7.51,-8.41,0,,
4419300,0,0,6.05,0.36,7.74,-8.57,0,,
4419451,0,0,6.05,0.38,7.62,-8.99,0,,
4419634,0,0,6.09,0.4,7.58,-8.74,0,,
4419762,0,0,6.24,0.36,7.6,-8.99,0,,
4419890,0,0,6.26,0.34,7.45,-9.07,0,,
4420018,0,0,6.49,0.32,7.54,-8.41,0,,
4420167,0,0,6.22,0.34,7.6,-8.57,0,,
4420318,0,0,6.09,0.36,7.6,-8.24,0,,
4420469,0,0,6.26,0.42,7.66,-8.41,0,,
4420652,0,0,6.57,0.38,7.58,-8.49,0,,
4420780,0,0,6.24,0.36,7.51,-8.49,0,,
4420908,0,0,6.28,0.38,7.64,-8.82,0,,
4421036,0,0,6.28,0.34,7.43,-8.66,0,,
4421186,0,0,6.2,0.38,7.6,-8.57,0,,
4421337,0,0,6.61,0.45,8.37,-8.57,0,,
4421488,0,0,5.99,0.38,7.58,-8.66,0,,
4421671,0,0,5.99,0.38,7.37,-9.32,0,,
4421799,0,0,6.2,0.38,7.77,-8.9,0,,
4421929,0,0,6.13,0.32,7.58,-8.82,0,,
4422057,0,0,6.13,0.42,7.74,-8.66,0,,
4422204,0,0,6.22,0.36,7.6,-8.66,0,,
4422355,0,0,6.16,0.42,7.51,-8.49,0,,
4422506,0,0,6.18,0.45,7.79,-8.49,0,,
4422689,0,0,5.97,0.36,7.64,-8.66,0,,
4422817,0,0,6.28,0.32,7.52,-8.57,0,,
4422945,0,0,6.16,0.32,7.54,-8.16,0,,
4423073,0,0,6.03,0.36,7.74,-8.24,0,,
4423222,0,0,6.09,0.38,7.6,-8.49,0,,
4423373,0,0,6.11,0.36,7.6,-8.57,0,,
4423524,0,0,6.2,0.32,7.54,-8.66,0,,
4423707,0,0,6.13,0.32,7.58,-8.41,0,,
4423835,0,0,6.22,0.45,7.6,-8.49,0,,
4423963,0,0,6.22,0.4,7.52,-8.32,0,,
4424091,0,0,6.2,0.3,7.6,-8.57,0,,
4424240,0,0,6.13,0.34,7.56,-8.66,0,,
4424391,0,0,6.03,0.38,7.74,-8.82,0,,
4424542,0,0,6.26,0.32,7.52,-8.82,0,,
4424725,0,0,5.95,0.34,7.45,-8.57,0,,
4424855,0,0,6.13,0.32,7.75,-8.74,0,,
4424983,0,0,5.97,0.34,7.62,-8.41,0,,
4425111,0,0,6.3,0.42,7.52,-8.16,0,,
4425258,0,0,6.22,0.4,7.58,-8.66,0,,
4425409,0,0,6.18,0.36,7.64,-8.32,0,,
4425560,0,0,6.55,0.36,7.3,-8.74,0,,
4425743,0,0,6.18,0.42,7.52,-8.66,0,,
4425871,0,0,6.09,0.36,7.77,-8.66,0,,
4425999,0,0,6.3,0.36,7.45,-8.16,0,,
4426127,0,0,6.16,0.3,7.52,-8.57,0,,
4426276,0,0,6.18,0.32,7.51,-8.07,0,,
4426427,0,0,6.49,0.42,7.49,-8.49,0,,
4426578,0,0,6.57,0.19,7.03,-8.57,0,,
4426761,0,0,5.8,0.45,7.87,-7.91,0,,
4426889,0,0,6.66,0.42,7.43,-7.99,0,,
4427017,0,0,6.3,0.34,7.54,-8.16,0,,
4427145,0,0,5.82,0.38,7.74,-8.49,0,,
4427294,0,0,6.15,0.42,7.39,-8.24,0,,
4427445,0,0,6.41,0.32,7.6,-8.49,0,,
4427596,0,0,6.24,0.36,7.58,-7.99,0,,
4427781,0,0,5.97,0.38,7.62,-8.32,0,,
4427909,0,0,6.03,0.32,7.49,-7.49,0,,
4428042,0,0,6.47,0.38,7.56,-8.16,0,,
4428170,0,0,6.16,0.36,7.62,-8.41,0,,
4428313,0,0,6.05,0.36,7.58,-8.57,0,,
4428464,0,0,6.09,0.34,7.66,-8.32,0,,
4428615,0,0,6.13,0.38,7.6,-8.16,0,,
4428798,0,0,6.24,0.34,7.47,-8.57,0,,
4428926,0,0,6.41,0.4,7.56,-8.24,0,,
4429054,0,0,6.22,0.38,7.56,-8.32,0,,
4429181,0,0,6.09,0.32,7.64,-8.82,0,,
4429332,0,0,6.26,0.34,7.6,-8.82,0,,
4429483,0,0,6.03,0.38,7.68,-8.57,0,,
4429634,0,0,6.07,0.38,7.68,-8.57,0,,
4429817,0,0,5.93,0.4,7.85,-8.57,0,,
4429945,0,0,6.32,0.34,7.75,-8.57,0,,
4430073,0,0,6.18,0.4,7.89,-8.66,0,,
4430201,0,0,6.07,0.32,7.43,-8.82,0,,
4430351,0,0,6.28,0.36,7.75,-8.16,0,,
4430502,0,0,5.95,0.42,7.81,-8.49,0,,
4430653,0,0,6.11,0.3,7.68,-8.82,0,,
4430836,0,0,6.32,0.32,7.6,-8.32,0,,
4430964,0,0,6.28,0.4,7.6,-8.99,0,,
4431092,0,0,6.3,0.38,7.45,-8.74,0,,
4431220,0,0,6.16,0.34,7.7,-8.49,0,,
4431369,0,0,5.97,0.34,7.68,-8.24,0,,
4431520,0,0,6.16,0.38,7.85,-8.07,0,,
4431671,0,0,6.18,0.34,7.56,-8.82,0,,
4431854,0,0,6.13,0.36,7.66,-8.66,0,,
4431984,0,0,6.24,0.36,7.58,-8.74,0,,
4432112,0,0,6.24,0.36,7.41,-8.57,0,,
4432240,0,0,6.05,0.38,7.81,-8.82,0,,
4432388,0,0,6.16,0.36,7.39,-8.41,0,,
4432539,0,0,6.32,0.38,7.68,-8.57,0,,
4432690,0,0,6.36,0.45,7.52,-8.16,0,,
4432873,0,0,6.24,0.4,7.56,-7.99,0,,
4433001,0,0,6.15,0.36,7.66,-8.16,0,,
4433129,0,0,6.18,0.34,7.56,-7.99,0,,
4433257,0,0,5.9,0.4,7.79,-8.57,0,,
4433407,0,0,6.03,0.4,7.6,-8.57,0,,
4433558,0,0,6.41,0.38,7.45,-8.57,0,,
4433709,0,0,6.47,0.36,7.35,-8.74,0,,
4433892,0,0,5.8,0.28,7.37,-7.99,0,,
4434020,0,0,6.28,0.34,7.58,-8.66,0,,
4434148,0,0,6.2,0.34,7.31,-8.32,0,,
4434276,0,0,6.24,0.44,7.62,-8.24,0,,
4434426,0,0,6.28,0.3,7.41,-8.07,0,,
4434577,0,0,6.15,0.34,7.6,-8.41,0,,
4434728,0,0,6.15,0.4,7.54,-8.74,0,,
4434913,0,0,6.32,0.36,7.41,-8.57,0,,
4435041,0,0,6.22,0.44,7.62,-7.91,0,,
4435169,0,0,6.03,0.34,7.75,-8.9,0,,
4435297,0,0,6.13,0.3,7.58,-8.66,0,,
4435445,0,0,6.28,0.4,7.51,-8.74,0,,
4435596,0,0,6.28,0.42,7.43,-8.49,0,,
4435747,0,0,5.93,0.36,7.74,-8.32,0,,
4435930,0,0,6.18,0.42,7.7,-8.57,0,,
4436058,0,0,5.78,0.28,7.51,-8.82,0,,
4436186,0,0,6.13,0.36,7.66,-8.49,0,,
4436316,0,0,6.09,0.38,7.51,-8.32,0,,
4436464,0,0,6.03,0.36,7.72,-8.32,0,,
4436615,0,0,6.05,0.36,7.72,-8.57,0,,
4436766,0,0,5.92,0.4,7.7,-8.82,0,,
4436949,0,0,6.05,0.34,7.62,-9.07,0,,
4437077,0,0,6.07,0.24,7.6,-8.99,0,,
4437205,0,0,5.97,0.34,7.54,-8.9,0,,
4437333,0,0,6.07,0.4,7.64,-8.9,0,,
4437483,0,0,6.16,0.4,7.66,-8.57,0,,
4437634,0,0,6.11,0.36,7.62,-8.41,0,,
4437785,0,0,6.07,0.36,7.7,-8.16,0,,
4437968,0,0,6.15,0.38,7.77,-8.57,0,,
4438096,0,0,6.15,0.4,7.6,-8.9,0,,
4438224,0,0,5.88,0.34,7.79,-8.49,0,,
4438352,0,0,6.07,0.32,7.52,-8.24,0,,
4438502,0,0,6.03,0.32,7.72,-8.57,0,,
4438653,0,0,5.93,0.3,7.83,-8.57,0,,
4438804,0,0,6.26,0.34,7.45,-8.24,0,,
4438987,0,0,6.07,0.34,7.89,-8.49,0,,
4439117,0,0,5.99,0.38,7.68,-8.16,0,,
4439245,0,0,6.11,0.36,7.75,-8.49,0,,
4439373,0,0,6.07,0.32,7.64,-8.32,0,,
4439520,0,0,6.03,0.4,7.75,-8.32,0,,
4439671,0,0,6.13,0.36,7.54,-8.66,0,,
4439799,0,0,6.11,0.36,7.66,-8.32,0,,
4439934,0,0,5.93,0.34,7.64,-8.32,0,,
4440117,0,0,6.01,0.36,7.72,-8.49,0,,
4440245,0,0,6.09,0.38,7.66,-8.24,0,,
4440387,0,0,6.05,0.38,7.72,-7.66,0,,
4440538,0,0,6.09,0.34,7.62,-8.16,0,,
4440689,0,0,6.07,0.38,7.68,-8.49,0,,
4440817,0,0,5.97,0.36,7.75,-8.82,0,,
4440953,0,0,6.01,0.4,7.7,-9.24,0,,
4441136,0,0,5.99,0.38,7.72,-8.99,0,,
4441264,0,0,6.15,0.38,7.64,-8.57,0,,
4441406,0,0,6.22,0.38,7.6,-8.57,0,,
4441557,0,0,6.01,0.32,7.74,-8.74,0,,
4441708,0,0,6.07,0.36,7.72,-8.32,0,,
4441836,0,0,6.03,0.38,7.72,-8.49,0,,
4441972,0,0,6.16,0.38,7.64,-8.41,0,,
4442155,0,0,5.8,0.4,7.81,-8.57,0,,
4442283,0,0,6.03,0.36,7.68,-8.41,0,,
4442425,0,0,6.15,0.38,7.66,-8.82,0,,
4442576,0,0,6.11,0.34,7.64,-8.32,0,,
4442727,0,0,6.16,0.32,7.62,-8.9,0,,
4442855,0,0,6.15,0.34,7.66,-8.66,0,,
4442990,0,0,5.74,0.34,7.75,-8.16,0,,
4443173,0,0,6.43,0.36,7.51,-8.32,0,,
4443301,0,0,6.26,0.36,7.52,-8.24,0,,
4443443,0,0,6.3,0.34,7.41,-8.32,0,,
4443594,0,0,6.32,0.36,7.52,-8.66,0,,
4443745,0,0,6.09,0.4,7.52,-8.41,0,,
4443873,0,0,6.2,0.4,7.6,-8.16,0,,
4444009,0,0,6.2,0.32,7.56,-8.41,0,,
4444192,0,0,6.09,0.36,7.68,-8.07,0,,
4444320,0,0,6.15,0.34,7.56,-8.57,0,,
4444462,0,0,6.47,0.38,7.45,-8.07,0,,
4444613,0,0,6.24,0.34,7.52,-8.24,0,,
4444764,0,0,6.05,0.38,7.66,-8.32,0,,
4444894,0,0,6.13,0.36,7.58,-8.32,0,,
4445027,0,0,6.49,0.34,7.35,-8.66,0,,
4445210,0,0,6.18,0.34,7.58,-8.66,0,,
4445338,0,0,6.22,0.36,7.58,-8.07,0,,
4445480,0,0,6.28,0.38,7.58,-8.49,0,,
4445631,0,0,6.28,0.36,7.54,-8.66,0,,
4445782,0,0,6.2,0.36,7.58,-8.66,0,,
4445910,0,0,6.18,0.38,7.54,-8.57,0,,
4446045,0,0,6.24,0.32,7.54,-8.66,0,,
4446228,0,0,6.03,0.36,7.74,-8.9,0,,
4446358,0,0,5.93,0.4,7.68,-8.32,0,,
4446498,0,0,6.24,0.36,7.54,-8.24,0,,
4446649,0,0,6.39,0.38,7.45,-8.32,0,,
4446800,0,0,6.07,0.36,7.62,-8.32,0,,
4446928,0,0,6.09,0.38,7.68,-8.66,0,,
4447063,0,0,6.16,0.38,7.77,-8.57,0,,
4447246,0,0,6.45,0.3,7.45,-8.49,0,,
4447374,0,0,6.45,0.42,7.39,-8.41,0,,
4447516,0,0,6.24,0.3,7.49,-8.41,0,,
4447667,0,0,6.3,0.45,7.54,-8.24,0,,
4447793,0,0,6.2,0.34,7.62,-7.74,0,,
4447930,0,0,6.07,0.36,7.97,-8.07,0,,
4448081,0,0,5.97,0.32,7.75,-8.49,0,,
4448264,0,0,6.16,0.28,7.58,-8.16,0,,
4448392,0,0,6.28,0.4,7.62,-8.32,0,,
4448534,0,0,6.11,0.4,7.56,-8.49,0,,
4448685,0,0,6.18,0.44,7.7,-8.32,0,,
4448813,0,0,6.2,0.36,7.62,-8.24,0,,
4448948,0,0,6.28,0.32,7.64,-8.66,0,,
4449099,0,0,6.01,0.17,7.14,-8.66,0,,
4449282,0,0,5.82,0.28,7.51,-8.66,0,,
4449410,0,0,5.93,0.36,7.85,-8.82,0,,
4449552,0,0,6.28,0.36,7.6,-8.66,0,,
4449703,0,0,6.09,0.34,7.62,-8.66,0,,
4449831,0,0,6.13,0.36,7.64,-8.57,0,,
4449966,0,0,6.16,0.36,7.62,-8.32,0,,
4450117,0,0,6.11,0.36,7.64,-8.74,0,,
4450300,0,0,6.26,0.32,7.54,-8.41,0,,
4450428,0,0,6.24,0.44,7.56,-8.74,0,,
4450570,0,0,6.16,0.42,7.6,-8.49,0,,
4450721,0,0,6.18,0.4,7.52,-9.07,0,,
4450848,0,0,6.2,0.28,7.49,-8.66,0,,
4450984,0,0,6.09,0.4,7.31,-8.66,0,,
4451135,0,0,6.22,0.42,7.74,-9.15,0,,
4451318,0,0,6.39,0.4,7.83,-8.99,0,,
4451446,0,0,6.39,0.45,7.6,-8.49,0,,
4451588,0,0,6.15,0.38,7.72,-8.66,0,,
4451739,0,0,6.09,0.34,7.16,-8.66,0,,
4451867,0,0,6.15,0.32,7.64,-8.99,0,,
4452002,0,0,6.61,0.34,7.77,-8.74,0,,
4452153,0,0,6.11,0.24,7.1,-8.82,0,,
4452336,0,0,6.22,0.32,7.49,-8.9,0,,
4452464,0,0,6.3,0.32,7.49,-8.32,0,,
4452606,0,0,6.36,0.36,7.47,-8.99,0,,
4452757,0,0,6.24,0.4,7.37,-8.49,0,,
4452884,0,0,6.3,0.44,7.7,-8.57,0,,
4453019,0,0,6.28,0.3,7.6,-8.49,0,,
4453170,0,0,6.39,0.32,7.47,-8.32,0,,
4453353,0,0,6.24,0.32,7.52,-8.66,0,,
4453483,0,0,6.3,0.34,7.49,-8.66,0,,
4453623,0,0,6.34,0.36,7.43,-8.49,0,,
4453774,0,0,6.24,0.4,7.6,-8.49,0,,
4453902,0,0,6.28,0.3,7.43,-8.32,0,,
4454037,0,0,6.16,0.36,7.54,-8.66,0,,
4454188,0,0,6.36,0.4,7.47,-8.74,0,,
4454371,0,0,6.2,0.36,7.52,-8.66,0,,
4454499,0,0,6.34,0.42,7.43,-9.15,0,,
4454641,0,0,6.34,0.3,7.47,-8.57,0,,
4454792,0,0,6.36,0.36,7.49,-8.57,0,,
4454922,0,0,6.28,0.4,7.54,-8.49,0,,
4455055,0,0,6.28,0.38,7.51,-9.24,0,,
4455206,0,0,6.24,0.36,7.54,-8.49,0,,
4455389,0,0,6.26,0.38,7.54,-8.32,0,,
4455517,0,0,6.3,0.38,7.52,-8.49,0,,
4455659,0,0,6.26,0.38,7.54,-8.49,0,,
4455787,0,0,6.32,0.4,7.49,-8.74,0,,
